player_id,rank,player_name,age,club,league,nationality,position,preffered_foot,height_(in cm),weight_(in kg),alt_position,ovr,pac,pac+-,sho,sho+-,pas,pas+-,dri,dri+-,def,def+-,phy,phy+-
227527,2871,Fábio Abreu,31.0,Beijing FC,CSL,Angola,ST,Right,182,83,,73,78,2,73,0,55,0,69,0,26,0,76,0
263810,2871,Pedro Malheiro,23.0,Trabzonspor,Trendyol Süper Lig,portugal,RB,Right,179,72,,73,78,3,62,4,65,3,73,1,67,1,61,2
209523,2871,Derlis González,30.0,Olimpia,Sudamericana,Paraguay,ST,Right,175,75,"['LM', 'RM']",73,81,-1,75,-1,71,-1,76,-3,44,0,64,0
246770,2871,Francisco González Metilli,27.0,Belgrano,Sudamericana,argentina,CAM,Left,179,72,"['CM', 'RM']",73,73,0,70,0,70,0,74,0,41,0,69,1
257271,2871,Lucas Gourna-Douath,21.0,RB Salzburg,Ö. Bundesliga,France,CDM,Right,185,81,['CM'],73,76,0,52,0,65,0,71,0,70,0,77,1
250997,2871,José Gragera,24.0,RCD Espanyol,LALIGA EA SPORTS,spain,CDM,Right,187,81,"['CM', 'CB']",73,59,1,50,0,66,-1,66,0,74,2,75,1
270208,2871,Archie Gray,18.0,Spurs,Premier League,england,CDM,Right,187,70,['RB'],73,75,5,60,4,70,6,74,7,70,11,72,11
258390,2871,Ivo Grbić,28.0,Çaykur Rizespor,Trendyol Süper Lig,croatia,GK,Right,195,93,,73,74,-2,70,-1,73,-1,73,-3,32,0,72,-1
248384,2871,Ilia Gruev,24.0,Leeds United,EFL Championship,bulgaria,CDM,Left,185,77,['CM'],73,67,1,48,0,69,2,71,2,70,2,68,3
246352,2871,Hugo Guillamón,24.0,Valencia CF,LALIGA EA SPORTS,spain,CDM,Right,178,62,"['CM', 'CB']",73,57,2,53,0,67,-2,64,0,74,-1,71,1
190666,2871,Manuel Gulde,33.0,SC Freiburg,Bundesliga,germany,CB,Right,184,82,,73,57,-7,40,0,51,0,56,-2,75,0,69,-2
214944,2871,Gumbau,29.0,Rayo Vallecano,LALIGA EA SPORTS,spain,CM,Left,187,77,"['CDM', 'RM']",73,53,0,66,-1,76,1,69,1,72,0,68,0
211908,2871,Günay Güvenç,33.0,Galatasaray,Trendyol Süper Lig,Turkey,GK,Right,187,85,,73,72,-1,71,-1,71,-1,75,-1,55,0,70,-1
266127,2871,Lewis Hall,20.0,Newcastle Utd,Premier League,England,LB,Left,179,71,,73,74,8,62,8,74,9,75,7,68,5,59,3
222134,2871,Tarek Hamed,36.0,Damac FC,ROSHN Saudi League,egypt,CDM,Right,169,67,['CM'],73,64,0,58,0,65,-1,66,-1,72,-2,83,0
241937,2871,Abdou Harroui,26.0,Hellas Verona,Serie A Enilive,Morocco,CM,Right,182,76,['CDM'],73,69,-4,70,2,70,0,74,0,67,0,73,-2
272978,2871,Jorrel Hato,18.0,Ajax,Eredivisie,holland,CB,Left,182,76,['LB'],73,86,8,39,2,66,2,72,6,74,8,70,6
199244,2871,Lukáš Hejda,34.0,Viktoria Plzeň,Česká Liga,Czech Republic,CB,Right,189,87,,73,54,-1,35,0,54,-1,62,0,73,0,79,-2
252990,2871,Junior Hernández,25.0,Deportes Tolima,Sudamericana,Colombia,LB,Left,172,69,,73,81,-2,61,2,65,0,68,0,69,0,61,6
264492,2871,Yeremay,21.0,RC Deportivo,LALIGA HYPERMOTION,spain,LW,Right,169,64,"['LM', 'RW']",73,77,0,64,0,69,0,75,0,22,0,48,0
216774,2871,Wesley Hoedt,30.0,Al Shabab,ROSHN Saudi League,holland,CB,Left,188,77,,73,56,-2,46,0,69,0,60,0,74,-1,75,2
206606,2871,Philipp Hofmann,31.0,VfL Bochum 1848,Bundesliga,Germany,ST,Left,195,89,,73,51,-1,72,-2,55,0,65,0,37,-1,80,-3
212045,2871,Casper Højer,30.0,Çaykur Rizespor,Trendyol Süper Lig,denmark,LB,Left,184,75,,73,74,0,69,0,75,0,70,0,67,0,73,0
228295,2871,Rob Holding,29.0,Crystal Palace,Premier League,england,CB,Right,189,75,,73,47,-6,34,0,58,-3,63,-2,75,-3,69,-4
234875,2871,Lucas Höler,30.0,SC Freiburg,Bundesliga,germany,ST,Right,184,83,['CAM'],73,69,6,73,-1,54,3,63,0,51,0,79,-2
270017,2871,Tomi Horvat,25.0,SK Sturm Graz,Ö. Bundesliga,slovenia,CAM,Left,175,69,['CM'],73,75,4,70,3,71,0,76,3,53,2,68,2
266400,2871,Trai Hume,22.0,Sunderland,EFL Championship,northern ireland,RB,Right,180,75,['LB'],73,81,6,37,0,61,3,67,3,70,7,79,5
244288,2871,Adam Idah,23.0,Celtic,Scottish Prem,Republic of Ireland,ST,Right,190,83,,73,80,3,72,5,57,13,69,6,24,1,78,6
272379,2871,Samuel Iling-Junior,21.0,Bologna,Serie A Enilive,england,LM,Left,182,75,['LW'],73,81,2,61,1,69,0,78,3,37,0,55,0
215247,2871,Marcus Ingvartsen,28.0,FC Nordsjælland,3F Superliga,denmark,ST,Left,186,80,['CAM'],73,62,-2,77,-2,67,1,73,-1,38,0,72,0
233139,2871,Cedric Itten,27.0,BSC Young Boys,CSSL,Switzerland,ST,Right,190,84,,73,69,-1,73,-2,62,0,67,0,36,0,80,0
194201,2871,Pontus Jansson,33.0,Malmö FF,Allsvenskan,sweden,CB,Right,194,86,,73,49,-1,45,3,51,-3,59,-1,73,0,81,5
257186,2871,Ardon Jashari,22.0,Club Brugge,1A Pro League,Switzerland,CDM,Left,181,82,['CM'],73,68,2,64,3,71,4,72,2,68,4,80,1
229628,2871,Fali,31.0,Cádiz CF,LALIGA HYPERMOTION,spain,CB,Right,186,84,['CDM'],73,43,-3,53,0,67,-1,57,-2,70,-4,87,0
241842,2871,Ben Johnson,24.0,Ipswich,Premier League,England,RB,Right,180,69,['LB'],73,72,-3,40,2,63,1,68,1,73,0,71,0
263417,2871,Paul Joly,24.0,AJ Auxerre,Ligue 1 McDonald's,france,RB,Right,182,75,,73,66,8,34,3,60,5,58,4,73,5,72,3
257188,2871,Erik,23.0,Al Ain FC,United Emirates League,United Arab Emirates,LB,Left,173,72,,73,85,0,51,0,69,4,74,3,65,2,74,0
251105,2871,Dejan Joveljić,25.0,LA Galaxy,MLS,Serbia,ST,Right,181,75,,73,74,-2,72,2,61,-2,70,-1,32,1,73,1
208615,2871,Christopher Jullien,31.0,Montpellier,Ligue 1 McDonald's,france,CB,Right,196,88,,73,54,-7,50,0,62,0,56,0,72,-2,77,-1
207897,2871,Anthony Jung,33.0,SV Werder Bremen,Bundesliga,germany,CB,Left,185,81,['LB'],73,63,0,62,0,65,-1,66,0,74,1,74,-3
267594,2871,David Jurásek,24.0,TSG Hoffenheim,Bundesliga,Czech Republic,LB,Left,183,76,['LM'],73,82,-2,61,0,68,-3,72,0,67,0,75,-2
271296,2871,Matěj Jurásek,21.0,Slavia Praha,Česká Liga,Czech Republic,RW,Left,181,73,"['LW', 'RM']",73,81,1,71,1,67,3,74,2,54,7,70,0
256674,2871,Julian Justvan,26.0,1. FC Nürnberg,Bundesliga 2,germany,RM,Left,178,65,"['CAM', 'LM', 'RW']",73,83,-1,60,5,71,1,75,1,53,0,53,1
253052,2871,Issa Kaboré,23.0,SL Benfica,Liga Portugal,Burkina Faso,RB,Right,180,72,,73,87,0,39,0,63,0,72,0,65,0,74,0
220421,2871,Hassane Kamara,30.0,Udinese,Serie A Enilive,Côte d'Ivoire,LB,Left,168,67,['LM'],73,82,-2,59,0,67,0,73,0,67,0,74,-2
252495,2871,Jakub Kamiński,22.0,VfL Wolfsburg,Bundesliga,poland,LM,Right,179,68,['LW'],73,82,-3,64,-3,66,-1,77,-1,48,1,58,0
212240,2871,Kenan Karaman,30.0,FC Schalke 04,Bundesliga 2,Turkey,CAM,Right,189,84,['ST'],73,76,-1,71,4,67,3,74,4,28,1,72,3
237335,2871,Grigoris Kastanos,26.0,Hellas Verona,Serie A Enilive,Cyprus,CAM,Left,179,71,"['CM', 'RM']",73,76,9,70,6,72,5,75,2,55,27,65,4
222875,2871,Joris Kayembe,30.0,KRC Genk,1A Pro League,congo dr,LB,Left,180,73,"['LM', 'CB']",73,79,0,60,-2,68,0,73,0,66,5,73,1
257118,2871,Ilan Kebbal,26.0,Paris FC,Ligue 2 BKT,Algeria,CAM,Left,169,60,['RM'],73,77,-1,66,1,71,4,78,2,24,0,53,-1
210136,2871,Tomasz Kędziora,30.0,PAOK FC,Hellas Liga,Poland,CB,Right,183,76,['RB'],73,76,-1,45,-1,65,-1,65,1,72,1,75,2
260558,2871,Reda Khadra,23.0,Stade de Reims,Ligue 1 McDonald's,germany,CAM,Right,180,72,['LM'],73,85,4,67,2,68,3,77,4,48,6,67,4
191655,2871,Kim Seung Gyu,34.0,Al Shabab,ROSHN Saudi League,Korea Republic,GK,Right,187,78,,73,75,0,65,0,70,0,76,1,36,0,71,0
260876,2871,Maurits Kjaergaard,21.0,RB Salzburg,Ö. Bundesliga,Denmark,CM,Left,192,77,,73,75,0,71,1,72,1,73,2,64,1,77,2
239342,2871,Hervé Koffi,28.0,RC Lens,Ligue 1 McDonald's,Burkina Faso,GK,Right,186,82,,73,75,0,69,0,68,0,76,0,56,0,67,0
266041,2871,Luca Warrick Koleosho,20.0,Burnley,EFL Championship,Italy,LM,Right,175,67,"['RM', 'RW', 'LW']",73,90,5,63,4,64,9,76,3,30,0,50,3
274445,2871,Karim Konaté,20.0,RB Salzburg,Ö. Bundesliga,Côte d'Ivoire,ST,Right,178,68,,73,86,6,70,3,56,4,75,7,40,1,65,6
239894,2871,Rominigue Kouamé,27.0,Cádiz CF,LALIGA HYPERMOTION,mali,CM,Left,177,68,['CDM'],73,68,0,56,0,69,0,73,-1,70,0,79,-1
247019,2871,Boubakar Kouyaté,27.0,Montpellier,Ligue 1 McDonald's,mali,CB,Right,192,78,,73,61,-2,36,0,50,0,58,0,73,0,76,0
263032,2871,Vladan Kovacević,26.0,Sporting CP,Liga Portugal,Serbia,GK,Right,192,81,,73,74,0,70,2,75,5,76,2,37,0,77,2
207650,2871,Emil Krafth,,Newcastle Utd,Premier League,Sweden,RB,Right,184,83,['CB'],73,53,-8,58,0,68,0,70,0,75,0,70,3
265195,2871,Elias Jelert,21.0,Galatasaray,Trendyol Süper Lig,Denmark,RB,Right,178,70,['LB'],73,85,0,57,1,68,6,73,1,66,2,73,1
170597,2871,Tim Krul,36.0,Luton Town,EFL Championship,Holland,GK,Left,188,74,,73,73,0,72,0,71,0,76,0,37,0,71,0
239977,2871,Nicolas Kühn,24.0,Celtic,Scottish Prem,germany,RW,Left,176,69,['RM'],73,88,-4,67,6,66,3,76,1,25,1,66,16
217585,2871,Bas Kuipers,30.0,FC Twente,Eredivisie,holland,LB,Left,180,73,,73,67,-2,44,0,65,3,68,2,70,4,75,2
244112,2871,Daniel-Kofi Kyereh,28.0,SC Freiburg,Bundesliga,Ghana,CAM,Right,179,79,['ST'],73,74,-6,70,-2,66,0,78,-3,31,7,56,-5
271949,2871,Nediljko Labrović,25.0,FC Augsburg,Bundesliga,croatia,GK,Right,196,91,,73,76,0,70,0,63,0,74,0,40,0,73,0
223724,2871,Stefan Lainer,32.0,M'gladbach,Bundesliga,Austria,RB,Right,175,73,['RM'],73,70,-2,62,0,65,-2,67,-2,73,-1,75,-3
196885,2871,Carlos Lampe,37.0,Bolívar,Libertadores,bolivia,GK,Right,192,84,,73,72,0,71,-2,69,0,74,-1,34,0,75,-1
211302,2871,Gianluca Lapadula,34.0,Cagliari,Serie A Enilive,Peru,ST,Left,178,71,,73,68,-6,73,0,61,1,72,-2,39,0,71,-2
228290,2871,Julien Laporte,31.0,FC Lorient,Ligue 2 BKT,France,CB,Right,185,82,,73,37,0,29,0,46,0,50,-1,74,-3,81,-2
193133,2871,Jens Stryger Larsen,33.0,Malmö FF,Allsvenskan,denmark,RB,Right,180,82,"['LM', 'RM']",73,76,2,60,0,66,-4,69,-4,69,0,79,3
227503,2871,Jacob Bruun Larsen,26.0,TSG Hoffenheim,Bundesliga,Denmark,LM,Right,183,77,"['RM', 'ST', 'LW']",73,81,-2,72,0,70,1,73,0,55,0,66,0
271682,2871,Latasa,23.0,R. Valladolid CF,LALIGA EA SPORTS,Spain,ST,Left,192,83,,73,69,5,73,4,55,6,67,5,22,1,68,3
211147,2871,Valentino Lazaro,28.0,Torino,Serie A Enilive,Austria,LM,Right,181,76,"['RM', 'LW']",73,71,-3,69,0,73,0,74,0,64,0,65,-1
195033,2871,Mathew Leckie,33.0,Melbourne City,A-League,Australia,LM,Right,181,78,"['RM', 'CM', 'LW']",73,82,1,68,0,68,0,75,0,63,0,78,-2
266096,2871,Tomás Araújo,22.0,SL Benfica,Liga Portugal,Portugal,CB,Right,187,81,,73,79,8,29,0,65,24,66,14,72,2,79,5
259316,2871,Théo Leoni,24.0,RSC Anderlecht,1A Pro League,Belgium,CM,Left,174,60,"['CAM', 'CDM']",73,70,-2,67,10,73,8,71,4,64,12,63,5
258619,2871,Johann Lepenant,22.0,FC Nantes,Ligue 1 McDonald's,France,CDM,Right,176,71,['CM'],73,69,-1,56,12,67,0,71,0,69,0,69,-1
217605,2871,Lukas Lerager,31.0,F.C. København,3F Superliga,denmark,CM,Right,188,82,,73,68,0,69,0,69,0,69,0,71,-1,84,2
243606,2871,Keane Lewis-Potter,23.0,Brentford,Premier League,england,LW,Right,170,67,"['ST', 'LM']",73,78,1,67,0,65,1,76,1,44,8,65,3
232007,2871,Mateusz Lis,27.0,Göztepe,Trendyol Süper Lig,poland,GK,Right,192,83,,73,75,0,73,0,68,0,74,0,27,0,75,0
211363,2871,Tom Lockyer,29.0,Luton Town,EFL Championship,wales,CB,Right,185,72,,73,53,-11,36,0,54,0,61,0,74,0,78,-1
197225,2871,Nicolás Lodeiro,35.0,Orlando City,MLS,uruguay,CAM,Left,170,69,"['CM', 'RM']",73,57,-8,71,-1,76,-2,74,-5,49,0,66,-3
215254,2871,Luciano Lollo,37.0,Estudiantes,Libertadores,Argentina,CB,Right,183,88,,73,35,-1,49,0,53,3,57,9,75,0,71,-1
222467,2871,Ivi López,30.0,Raków,PKO BP Ekstraklasa,Spain,CAM,Right,174,70,,73,73,-7,73,-2,71,0,74,-3,39,0,65,-8
259190,2871,Dion Lopy,22.0,UD Almería,LALIGA HYPERMOTION,Senegal,CDM,Right,186,79,['CM'],73,64,0,60,-1,69,-1,72,-1,70,1,73,0
222418,2871,Nahuel Losada,31.0,Lanús,Sudamericana,Argentina,GK,Right,184,86,,73,74,0,74,0,72,0,69,0,41,0,70,0
252865,2871,Iker Losada,23.0,Real Betis,LALIGA EA SPORTS,spain,RM,Right,175,70,"['LM', 'CAM', 'RW']",73,76,12,73,1,73,18,71,-1,34,-1,55,6
172553,2871,Jonas Lössl,35.0,FC Midtjylland,3F Superliga,Denmark,GK,Right,195,89,,73,73,1,74,2,70,2,72,-1,37,0,73,0
223866,2871,Sandi Lovrič,26.0,Udinese,Serie A Enilive,Slovenia,CDM,Right,180,75,['CM'],73,49,-8,64,0,72,-2,72,0,68,-1,69,-2
204447,2871,Fabio Lucioni,37.0,Palermo,Serie BKT,italy,CB,Right,185,80,,73,59,8,42,6,50,0,52,1,75,0,78,2
231571,2871,Jeison Lucumí,29.0,Deportes Tolima,Sudamericana,colombia,LM,Right,177,63,"['RM', 'LW']",73,82,3,67,0,67,0,74,0,25,1,65,3
256370,2871,Gustav Ludwigson,31.0,Ulsan Hyundai,K League 1,Sweden,LM,Right,182,75,"['LW', 'RW']",73,88,1,69,2,63,1,70,2,30,0,80,0
205347,2871,Massimo Luongo,32.0,Ipswich,Premier League,Australia,CDM,Right,176,76,,73,59,-2,67,6,67,6,71,5,70,3,77,4
210381,2871,Charalampos Lykogiannis,31.0,Bologna,Serie A Enilive,greece,LB,Left,190,87,['LM'],73,77,-4,70,2,71,4,66,-1,69,1,71,-2
270597,2871,Antoine Makoumbou,26.0,Cagliari,Serie A Enilive,congo,CDM,Right,187,80,['CM'],73,72,-4,59,5,67,2,76,1,68,1,78,1
240669,2871,Lennard Maloney,25.0,Heidenheim,Bundesliga,united states,CDM,Right,187,88,['CM'],73,64,5,44,0,56,0,60,0,75,4,86,2
263286,2871,Aleš Mandous,32.0,Slavia Praha,Česká Liga,czech republic,GK,Left,188,85,,73,72,-2,72,-3,77,0,74,-1,19,0,73,0
263204,2871,Matías Mansilla,28.0,Estudiantes,Libertadores,Argentina,GK,Right,191,92,,73,70,4,71,4,68,2,75,7,25,0,76,2
239397,2871,Braydon Manu,27.0,PEC Zwolle,Eredivisie,Ghana,RM,Right,170,70,"['ST', 'RW']",73,86,-4,66,-1,63,0,76,-1,37,0,70,0
230043,2871,Faitout Maouassa,26.0,Club Brugge,1A Pro League,France,LB,Left,170,77,['LM'],73,76,-1,64,0,71,0,74,-1,70,1,74,0
207732,2871,Roger Martí,33.0,Cádiz CF,LALIGA HYPERMOTION,Spain,ST,Right,179,74,,73,72,-1,73,-1,62,0,73,1,42,1,70,-1
194730,2871,Juan Carlos,36.0,Girona FC,LALIGA EA SPORTS,spain,GK,Right,186,85,,73,72,0,73,0,72,0,73,0,59,0,71,0
219797,2871,Roger Martínez,30.0,Racing Club,Sudamericana,Colombia,ST,Right,180,89,['LM'],73,73,-3,73,0,66,0,76,1,41,7,78,1
255340,2871,Emiliano Martínez,25.0,FC Midtjylland,3F Superliga,Uruguay,CDM,Right,184,64,['CM'],73,73,0,56,0,63,0,71,0,71,0,70,0
238473,2871,Erhan Mašović,26.0,VfL Bochum 1848,Bundesliga,Serbia,CB,Right,189,82,['CDM'],73,61,-9,33,0,49,0,56,0,75,0,69,-2
223578,2871,Mata,36.0,UD Las Palmas,LALIGA EA SPORTS,Spain,ST,Right,185,79,['LM'],73,61,-1,72,-1,63,1,70,-1,38,7,72,0
240974,2871,Magnus Mattsson,25.0,F.C. København,3F Superliga,denmark,CAM,Right,174,63,"['CM', 'LW']",73,67,-8,70,7,70,9,76,4,39,10,62,3
221331,2871,Luca Mazzitelli,29.0,Como,Serie A Enilive,Italy,CM,Right,187,76,['CDM'],73,40,-13,62,0,75,2,71,0,64,0,68,-2
220031,2871,Oli McBurnie,28.0,UD Las Palmas,LALIGA EA SPORTS,Scotland,ST,Right,191,77,,73,54,0,72,1,58,0,68,0,34,1,81,3
193532,2871,Gary Medel,37.0,Boca Juniors,Sudamericana,chile,CB,Right,171,76,['CDM'],73,51,0,50,0,62,0,68,0,72,0,73,0
262219,2871,Björn Meijer,21.0,Club Brugge,1A Pro League,Holland,LB,Left,190,74,['LM'],73,70,0,62,0,68,0,67,0,70,0,82,1
264401,2871,Bamo Meïté,22.0,OM,Ligue 1 McDonald's,côte d'ivoire,CB,Right,183,75,,73,54,-3,33,0,47,8,58,13,75,4,70,2
259259,2871,Santiago Mele,27.0,Junior,Libertadores,Uruguay,GK,Right,184,79,,73,75,0,70,0,68,0,76,0,50,0,68,0
227508,2871,Melero,30.0,UD Almería,LALIGA HYPERMOTION,Spain,CM,Right,183,77,"['CAM', 'CDM']",73,51,2,71,-4,72,-1,69,-1,70,0,73,-1
204699,2871,Lorenzo Melgarejo,34.0,Libertad,Libertadores,paraguay,ST,Left,178,75,['LM'],73,83,-1,72,0,65,0,76,0,56,0,69,-1
219466,2871,Birger Meling,29.0,F.C. København,3F Superliga,Norway,LB,Left,173,67,,73,79,-2,55,0,68,-3,72,-3,69,-1,66,0
217565,2871,Jubal,31.0,AJ Auxerre,Ligue 1 McDonald's,Brazil,CB,Right,190,80,,73,46,0,39,5,46,1,56,0,73,2,76,2
244416,2871,João Mendes,30.0,Vitória SC,Liga Portugal,Portugal,LW,Right,183,76,"['CM', 'CAM', 'LM']",73,70,0,72,0,72,0,73,0,57,0,70,0
223510,2871,Alexandre Mendy,30.0,SM Caen,Ligue 2 BKT,Guinea-Bissau,ST,Right,184,84,,73,72,-1,73,1,52,0,66,1,25,1,82,1
244114,2871,Batista Mendy,24.0,Trabzonspor,Trendyol Süper Lig,France,CDM,Right,191,82,"['CM', 'CB']",73,62,6,58,8,66,2,68,7,73,2,80,1
212150,2871,Max Meyer,29.0,APOEL FC,Liga Cyprus,Germany,CAM,Right,173,68,['CM'],73,62,-1,66,-1,75,-1,75,0,62,-1,63,0
215565,2871,Matt Miazga,29.0,FC Cincinnati,MLS,United States,CB,Right,193,84,,73,46,0,26,0,47,0,57,0,73,0,78,0
198658,2871,Fredrik Midtsjø,31.0,Eyüpspor,Trendyol Süper Lig,Norway,CM,Right,175,68,['CDM'],73,76,0,59,-4,72,-1,71,-1,68,-4,78,0
204737,2871,Salvador Agra,33.0,Boavista FC,Liga Portugal,Portugal,RM,Right,166,69,"['RB', 'LM', 'RW']",73,85,-3,69,0,69,-1,74,2,58,24,68,1
225926,2871,Pere Milla,32.0,RCD Espanyol,LALIGA EA SPORTS,spain,ST,Left,184,72,"['LM', 'LB']",73,73,-1,73,-5,70,1,73,-5,51,13,66,4
229804,2871,Alexandru Mitriță,29.0,Univ. Craiova,SUPERLIGA,Romania,LM,Right,165,68,"['LW', 'CAM']",73,86,3,72,4,68,2,77,1,26,0,60,1
221969,2871,Filip Mladenović,33.0,Panathinaikos,Hellas Liga,Serbia,LB,Left,180,64,,73,85,0,67,4,70,2,69,2,65,3,66,5
239778,2871,Jakub Moder,25.0,Brighton,Premier League,Poland,CM,Right,188,78,"['CDM', 'CAM']",73,61,-3,70,0,74,0,72,0,70,1,71,-1
209288,2871,Florent Mollet,33.0,FC Nantes,Ligue 1 McDonald's,france,CAM,Right,174,68,"['CM', 'RM']",73,66,-2,72,-1,77,2,75,0,51,0,63,1
257211,2871,Gonzalo Montes,29.0,Huachipato,Libertadores,Uruguay,CM,Right,173,76,['CDM'],73,70,0,67,0,68,0,71,0,64,0,66,0
255925,2871,Santiago Montiel,24.0,Independiente,Primera División,Argentina,LM,Left,166,60,"['LB', 'CM', 'LW']",73,88,17,62,3,70,8,74,6,65,3,66,14
231240,2871,Emre Mor,27.0,Fenerbahçe,Trendyol Süper Lig,turkey,RM,Left,169,60,"['LM', 'CAM', 'RW']",73,88,-1,65,0,65,-1,81,-2,38,0,57,-2
183895,2871,Maxi Moralez,37.0,New York City FC,MLS,Argentina,CAM,Right,159,54,"['CM', 'CDM']",73,59,-8,68,-1,73,-2,76,-1,52,0,49,0
239671,2871,Tete Morente,27.0,Lecce,Serie A Enilive,spain,LM,Right,184,78,"['RM', 'LW']",73,80,2,70,0,72,0,72,0,44,0,69,3
221908,2871,Lewis Morgan,28.0,Red Bulls,MLS,Scotland,ST,Left,178,75,"['LM', 'CAM']",73,82,-2,74,2,71,2,75,1,55,-8,68,1
184167,2871,Anthony Moris,34.0,R. Union St.-G.,1A Pro League,Luxembourg,GK,Left,186,79,,73,74,0,70,0,79,0,75,0,47,0,71,0
255145,2871,Aidan Morris,23.0,Middlesbrough,EFL Championship,united states,CDM,Right,178,72,['CM'],73,73,0,53,2,61,3,69,3,69,1,81,5
279731,2871,Gabriel Moscardo,19.0,Stade de Reims,Ligue 1 McDonald's,brazil,CDM,Right,185,73,['CM'],73,70,0,52,0,62,0,70,0,71,0,78,0
219787,2871,Andrés Mosquera,34.0,América de Cali,Sudamericana,colombia,CB,Right,182,80,['RB'],73,70,0,42,0,59,0,55,0,74,0,74,0
213798,2871,Alex Mowatt,29.0,West Brom,EFL Championship,england,CDM,Left,177,71,['CM'],73,54,-2,69,0,74,1,70,2,66,3,72,0
223994,2871,Stefan Mugoša,32.0,Incheon United,K League 1,Montenegro,ST,Right,188,78,,73,64,0,75,1,53,2,67,0,24,0,78,1
239696,2871,Florent Muslija,26.0,SC Freiburg,Bundesliga,kosovo,CAM,Right,172,65,"['LM', 'CM']",73,78,-1,67,0,71,1,77,1,30,0,49,0
194171,2871,Knowledge Musona,34.0,Al Okhdood,ROSHN Saudi League,zimbabwe,CAM,Right,177,71,"['ST', 'LW']",73,71,-1,71,-1,73,0,73,-1,42,0,76,0
273018,2871,Andrey Santos,20.0,Strasbourg,Ligue 1 McDonald's,Brazil,CM,Right,180,75,['CDM'],73,74,-1,65,9,70,4,75,2,70,8,69,1
256782,2871,Sebastian Nanasi,22.0,Strasbourg,Ligue 1 McDonald's,sweden,LM,Right,178,71,"['CAM', 'RM', 'LW']",73,70,2,64,3,71,7,77,4,32,3,65,3
206218,2871,Paul Nardi,30.0,QPR,EFL Championship,france,GK,Right,187,77,,73,74,0,67,0,68,0,76,0,50,0,72,0
258483,2871,Dan Neil,22.0,Sunderland,EFL Championship,england,CDM,Right,178,65,['CM'],73,73,0,64,2,66,0,72,3,68,2,77,3
242181,2871,Neto Borges,28.0,Middlesbrough,EFL Championship,brazil,LB,Left,185,84,['LM'],73,70,0,50,0,66,1,72,0,69,0,80,0
246844,2871,Carlos Neva,28.0,Granada CF,LALIGA HYPERMOTION,spain,LB,Left,174,64,['LM'],73,77,0,52,0,62,0,70,0,69,-2,68,0
246457,2871,Cyril Ngonge,24.0,SSC Napoli,Serie A Enilive,Belgium,RM,Left,179,67,"['CAM', 'ST', 'RW']",73,83,-2,72,1,67,3,75,0,35,0,64,-3
252961,2871,Tanguy Nianzou,22.0,Sevilla FC,LALIGA EA SPORTS,France,CB,Right,191,83,,73,60,0,37,0,55,0,63,0,72,0,75,0
235018,2871,Moritz Nicolas,27.0,M'gladbach,Bundesliga,Germany,GK,Right,193,89,,73,76,8,74,7,68,10,77,9,21,0,70,11
210739,2871,Casper Nielsen,30.0,Club Brugge,1A Pro League,denmark,CM,Right,182,76,['CDM'],73,71,0,70,-1,73,-3,74,0,70,-3,76,-3
223933,2871,Gustaf Nilsson,27.0,Club Brugge,1A Pro League,sweden,ST,Right,197,87,,73,70,0,75,4,57,6,62,2,32,2,76,2
266183,2871,Justin Njinmah,24.0,SV Werder Bremen,Bundesliga,germany,ST,Right,184,75,['RM'],73,90,-1,75,10,62,7,73,4,30,6,59,5
255150,2871,Niels Nkounkou,24.0,Frankfurt,Bundesliga,France,LB,Left,180,77,['LM'],73,78,-4,49,5,69,7,75,7,66,1,73,0
218212,2871,Andries Noppert,30.0,sc Heerenveen,Eredivisie,holland,GK,Left,203,92,,73,74,-4,71,-2,67,0,73,-4,35,0,72,-3
258881,2871,Obinna Nwobodo,27.0,FC Cincinnati,MLS,Nigeria,CDM,Right,179,72,['CM'],73,82,0,61,-1,64,2,70,0,73,0,74,0
241171,2871,Armando Obispo,25.0,PSV,Eredivisie,Holland,CB,Left,185,79,,73,72,-1,42,0,60,0,66,0,72,0,75,-4
234671,2871,Jens Odgaard,25.0,Bologna,Serie A Enilive,denmark,ST,Left,188,80,['RW'],73,73,-2,73,-3,68,0,72,-1,42,0,77,-2
270579,2871,Wilson Odobert,19.0,Spurs,Premier League,france,LM,Right,182,75,"['RM', 'ST', 'LW']",73,86,13,67,5,64,6,75,5,30,2,49,9
231005,2871,Chiedozie Ogbene,27.0,Ipswich,Premier League,Republic of Ireland,RB,Right,181,75,['RM'],73,91,0,65,0,66,3,74,3,64,7,78,4
247972,2871,Darius Olaru,26.0,FCSB,SUPERLIGA,romania,CM,Right,177,71,['CAM'],73,83,0,73,4,72,0,74,2,64,2,82,2
228326,2871,Brian Oliván,30.0,RCD Espanyol,LALIGA EA SPORTS,spain,LB,Left,177,73,,73,78,-1,60,-1,71,-1,68,-1,66,-6,76,0
242359,2871,Jorge Fernandes,27.0,Vitória SC,Liga Portugal,Portugal,CB,Right,191,91,,73,34,0,34,0,48,1,57,0,74,5,80,1
254601,2871,Gastón Olveira,31.0,Olimpia,Sudamericana,Uruguay,GK,Right,191,80,,73,72,0,75,0,57,0,73,0,19,0,70,0
277581,2871,Samu,20.0,FC Porto,Liga Portugal,spain,ST,Right,193,82,,73,70,0,73,0,52,0,68,0,22,0,68,0
